timestamp_utc,timestamp_local,parking_id,parking_slug,capacity,available,occupied,occupancy_pct
2026-09-12T03:52:00Z,2026-09-12T05:52:00+02:00,54,placa-vella,297,236,61,20.5
2026-09-12T03:52:00Z,2026-09-12T05:52:00+02:00,55,ajuntament-mercat,237,186,51,21.5
2026-09-12T03:53:00Z,2026-09-12T05:53:00+02:00,53,dr-robert,407,347,60,14.7
2026-09-12T03:53:00Z,2026-09-12T05:53:00+02:00,54,placa-vella,297,236,61,20.5
2026-09-12T03:53:00Z,2026-09-12T05:53:00+02:00,55,ajuntament-mercat,237,186,51,21.5
2026-09-12T03:54:00Z,2026-09-12T05:54:00+02:00,53,dr-robert,407,347,60,14.7
2026-09-12T03:54:00Z,2026-09-12T05:54:00+02:00,54,placa-vella,297,236,61,20.5
2026-09-12T03:54:00Z,2026-09-12T05:54:00+02:00,55,ajuntament-mercat,237,186,51,21.5
2026-09-12T03:55:00Z,2026-09-12T05:55:00+02:00,53,dr-robert,407,347,60,14.7
2026-09-12T03:55:00Z,2026-09-12T05:55:00+02:00,54,placa-vella,297,236,61,20.5
2026-09-12T03:55:00Z,2026-09-12T05:55:00+02:00,55,ajuntament-mercat,237,185,52,21.9
2026-09-12T03:56:00Z,2026-09-12T05:56:00+02:00,53,dr-robert,407,347,60,14.7
2026-09-12T03:56:00Z,2026-09-12T05:56:00+02:00,54,placa-vella,297,236,61,20.5
2026-09-12T03:56:00Z,2026-09-12T05:56:00+02:00,55,ajuntament-mercat,237,185,52,21.9
2026-09-12T03:57:00Z,2026-09-12T05:57:00+02:00,53,dr-robert,407,347,60,14.7
2026-09-12T03:57:00Z,2026-09-12T05:57:00+02:00,54,placa-vella,297,236,61,20.5
2026-09-12T03:57:00Z,2026-09-12T05:57:00+02:00,55,ajuntament-mercat,237,185,52,21.9
2026-09-12T03:58:00Z,2026-09-12T05:58:00+02:00,53,dr-robert,407,347,60,14.7
2026-09-12T03:58:00Z,2026-09-12T05:58:00+02:00,54,placa-vella,297,236,61,20.5
2026-09-12T03:58:00Z,2026-09-12T05:58:00+02:00,55,ajuntament-mercat,237,185,52,21.9
2026-09-12T03:59:00Z,2026-09-12T05:59:00+02:00,53,dr-robert,407,347,60,14.7
2026-09-12T03:59:00Z,2026-09-12T05:59:00+02:00,54,placa-vella,297,236,61,20.5
2026-09-12T03:59:00Z,2026-09-12T05:59:00+02:00,55,ajuntament-mercat,237,185,52,21.9
2026-09-12T04:00:00Z,2026-09-12T06:00:00+02:00,53,dr-robert,407,347,60,14.7
2026-09-12T04:00:00Z,2026-09-12T06:00:00+02:00,54,placa-vella,297,236,61,20.5
2026-09-12T04:00:00Z,2026-09-12T06:00:00+02:00,55,ajuntament-mercat,237,185,52,21.9
2026-09-12T04:01:00Z,2026-09-12T06:01:00+02:00,53,dr-robert,407,347,60,14.7
2026-09-12T04:01:00Z,2026-09-12T06:01:00+02:00,54,placa-vella,297,236,61,20.5
2026-09-12T04:01:00Z,2026-09-12T06:01:00+02:00,55,ajuntament-mercat,237,185,52,21.9
2026-09-12T04:02:00Z,2026-09-12T06:02:00+02:00,53,dr-robert,407,347,60,14.7
2026-09-12T04:02:00Z,2026-09-12T06:02:00+02:00,54,placa-vella,297,236,61,20.5
2026-09-12T04:02:00Z,2026-09-12T06:02:00+02:00,55,ajuntament-mercat,237,185,52,21.9
2026-09-12T04:03:00Z,2026-09-12T06:03:00+02:00,53,dr-robert,407,347,60,14.7
2026-09-12T04:03:00Z,2026-09-12T06:03:00+02:00,54,placa-vella,297,236,61,20.5
2026-09-12T04:03:00Z,2026-09-12T06:03:00+02:00,55,ajuntament-mercat,237,185,52,21.9
2026-09-12T04:04:00Z,2026-09-12T06:04:00+02:00,53,dr-robert,407,347,60,14.7
2026-09-12T04:04:00Z,2026-09-12T06:04:00+02:00,54,placa-vella,297,236,61,20.5
2026-09-12T04:04:00Z,2026-09-12T06:04:00+02:00,55,ajuntament-mercat,237,185,52,21.9
2026-09-12T04:05:00Z,2026-09-12T06:05:00+02:00,53,dr-robert,407,347,60,14.7
2026-09-12T04:05:00Z,2026-09-12T06:05:00+02:00,54,placa-vella,297,236,61,20.5
2026-09-12T04:05:00Z,2026-09-12T06:05:00+02:00,55,ajuntament-mercat,237,185,52,21.9
2026-09-12T04:06:00Z,2026-09-12T06:06:00+02:00,53,dr-robert,407,347,60,14.7
2026-09-12T04:06:00Z,2026-09-12T06:06:00+02:00,54,placa-vella,297,235,62,20.9
2026-09-12T04:06:00Z,2026-09-12T06:06:00+02:00,55,ajuntament-mercat,237,184,53,22.4
2026-09-12T04:07:00Z,2026-09-12T06:07:00+02:00,53,dr-robert,407,347,60,14.7
2026-09-12T04:07:00Z,2026-09-12T06:07:00+02:00,54,placa-vella,297,235,62,20.9
2026-09-12T04:07:00Z,2026-09-12T06:07:00+02:00,55,ajuntament-mercat,237,184,53,22.4
2026-09-12T04:08:00Z,2026-09-12T06:08:00+02:00,53,dr-robert,407,347,60,14.7
2026-09-12T04:08:00Z,2026-09-12T06:08:00+02:00,54,placa-vella,297,235,62,20.9
2026-09-12T04:08:00Z,2026-09-12T06:08:00+02:00,55,ajuntament-mercat,237,184,53,22.4
2026-09-12T04:09:00Z,2026-09-12T06:09:00+02:00,53,dr-robert,407,347,60,14.7
2026-09-12T04:09:00Z,2026-09-12T06:09:00+02:00,54,placa-vella,297,235,62,20.9
2026-09-12T04:09:00Z,2026-09-12T06:09:00+02:00,55,ajuntament-mercat,237,184,53,22.4
2026-09-12T04:10:00Z,2026-09-12T06:10:00+02:00,53,dr-robert,407,347,60,14.7
2026-09-12T04:10:00Z,2026-09-12T06:10:00+02:00,54,placa-vella,297,235,62,20.9
2026-09-12T04:10:00Z,2026-09-12T06:10:00+02:00,55,ajuntament-mercat,237,184,53,22.4
2026-09-12T04:11:00Z,2026-09-12T06:11:00+02:00,53,dr-robert,407,347,60,14.7
2026-09-12T04:11:00Z,2026-09-12T06:11:00+02:00,54,placa-vella,297,235,62,20.9
2026-09-12T04:11:00Z,2026-09-12T06:11:00+02:00,55,ajuntament-mercat,237,184,53,22.4
2026-09-12T04:12:00Z,2026-09-12T06:12:00+02:00,53,dr-robert,407,347,60,14.7
2026-09-12T04:12:00Z,2026-09-12T06:12:00+02:00,54,placa-vella,297,235,62,20.9
2026-09-12T04:12:00Z,2026-09-12T06:12:00+02:00,55,ajuntament-mercat,237,184,53,22.4
2026-09-12T04:13:00Z,2026-09-12T06:13:00+02:00,53,dr-robert,407,347,60,14.7
2026-09-12T04:13:00Z,2026-09-12T06:13:00+02:00,54,placa-vella,297,235,62,20.9
2026-09-12T04:13:00Z,2026-09-12T06:13:00+02:00,55,ajuntament-mercat,237,184,53,22.4
2026-09-12T04:14:00Z,2026-09-12T06:14:00+02:00,53,dr-robert,407,347,60,14.7
2026-09-12T04:14:00Z,2026-09-12T06:14:00+02:00,54,placa-vella,297,235,62,20.9
2026-09-12T04:14:00Z,2026-09-12T06:14:00+02:00,55,ajuntament-mercat,237,184,53,22.4
2026-09-12T04:15:00Z,2026-09-12T06:15:00+02:00,53,dr-robert,407,347,60,14.7
2026-09-12T04:15:00Z,2026-09-12T06:15:00+02:00,54,placa-vella,297,235,62,20.9
2026-09-12T04:15:00Z,2026-09-12T06:15:00+02:00,55,ajuntament-mercat,237,186,51,21.5
2026-09-12T04:16:00Z,2026-09-12T06:16:00+02:00,53,dr-robert,407,347,60,14.7
2026-09-12T04:16:00Z,2026-09-12T06:16:00+02:00,54,placa-vella,297,235,62,20.9
2026-09-12T04:17:00Z,2026-09-12T06:17:00+02:00,53,dr-robert,407,347,60,14.7
2026-09-12T04:17:00Z,2026-09-12T06:17:00+02:00,54,placa-vella,297,235,62,20.9
2026-09-12T04:17:00Z,2026-09-12T06:17:00+02:00,55,ajuntament-mercat,237,186,51,21.5
2026-09-12T04:18:00Z,2026-09-12T06:18:00+02:00,53,dr-robert,407,347,60,14.7
2026-09-12T04:18:00Z,2026-09-12T06:18:00+02:00,54,placa-vella,297,235,62,20.9
2026-09-12T04:18:00Z,2026-09-12T06:18:00+02:00,55,ajuntament-mercat,237,186,51,21.5
2026-09-12T04:19:00Z,2026-09-12T06:19:00+02:00,53,dr-robert,407,347,60,14.7
2026-09-12T04:19:00Z,2026-09-12T06:19:00+02:00,54,placa-vella,297,235,62,20.9
2026-09-12T04:19:00Z,2026-09-12T06:19:00+02:00,55,ajuntament-mercat,237,186,51,21.5
2026-09-12T04:20:00Z,2026-09-12T06:20:00+02:00,53,dr-robert,407,347,60,14.7
2026-09-12T04:20:00Z,2026-09-12T06:20:00+02:00,54,placa-vella,297,235,62,20.9
2026-09-12T04:20:00Z,2026-09-12T06:20:00+02:00,55,ajuntament-mercat,237,185,52,21.9
2026-09-12T04:21:00Z,2026-09-12T06:21:00+02:00,53,dr-robert,407,347,60,14.7
2026-09-12T04:21:00Z,2026-09-12T06:21:00+02:00,54,placa-vella,297,235,62,20.9
2026-09-12T04:21:00Z,2026-09-12T06:21:00+02:00,55,ajuntament-mercat,237,185,52,21.9
2026-09-12T04:22:00Z,2026-09-12T06:22:00+02:00,53,dr-robert,407,347,60,14.7
2026-09-12T04:22:00Z,2026-09-12T06:22:00+02:00,54,placa-vella,297,235,62,20.9
2026-09-12T04:22:00Z,2026-09-12T06:22:00+02:00,55,ajuntament-mercat,237,185,52,21.9
2026-09-12T04:23:00Z,2026-09-12T06:23:00+02:00,53,dr-robert,407,347,60,14.7
2026-09-12T04:23:00Z,2026-09-12T06:23:00+02:00,54,placa-vella,297,235,62,20.9
2026-09-12T04:23:00Z,2026-09-12T06:23:00+02:00,55,ajuntament-mercat,237,185,52,21.9
2026-09-12T04:24:00Z,2026-09-12T06:24:00+02:00,53,dr-robert,407,347,60,14.7
2026-09-12T04:24:00Z,2026-09-12T06:24:00+02:00,54,placa-vella,297,235,62,20.9
2026-09-12T04:24:00Z,2026-09-12T06:24:00+02:00,55,ajuntament-mercat,237,185,52,21.9
2026-09-12T04:25:00Z,2026-09-12T06:25:00+02:00,53,dr-robert,407,347,60,14.7
2026-09-12T04:25:00Z,2026-09-12T06:25:00+02:00,54,placa-vella,297,235,62,20.9
2026-09-12T04:25:00Z,2026-09-12T06:25:00+02:00,55,ajuntament-mercat,237,184,53,22.4
2026-09-12T04:26:00Z,2026-09-12T06:26:00+02:00,53,dr-robert,407,347,60,14.7
2026-09-12T04:26:00Z,2026-09-12T06:26:00+02:00,54,placa-vella,297,235,62,20.9
2026-09-12T04:26:00Z,2026-09-12T06:26:00+02:00,55,ajuntament-mercat,237,184,53,22.4
2026-09-12T04:27:00Z,2026-09-12T06:27:00+02:00,53,dr-robert,407,347,60,14.7
2026-09-12T04:27:00Z,2026-09-12T06:27:00+02:00,54,placa-vella,297,235,62,20.9
2026-09-12T04:27:00Z,2026-09-12T06:27:00+02:00,55,ajuntament-mercat,237,184,53,22.4
2026-09-12T04:28:00Z,2026-09-12T06:28:00+02:00,53,dr-robert,407,347,60,14.7
2026-09-12T04:28:00Z,2026-09-12T06:28:00+02:00,54,placa-vella,297,235,62,20.9
2026-09-12T04:28:00Z,2026-09-12T06:28:00+02:00,55,ajuntament-mercat,237,184,53,22.4
2026-09-12T04:29:00Z,2026-09-12T06:29:00+02:00,53,dr-robert,407,347,60,14.7
2026-09-12T04:29:00Z,2026-09-12T06:29:00+02:00,54,placa-vella,297,235,62,20.9
2026-09-12T04:29:00Z,2026-09-12T06:29:00+02:00,55,ajuntament-mercat,237,184,53,22.4
2026-09-12T04:35:00Z,2026-09-12T06:35:00+02:00,53,dr-robert,407,348,59,14.5
2026-09-12T04:35:00Z,2026-09-12T06:35:00+02:00,54,placa-vella,297,235,62,20.9
2026-09-12T04:35:00Z,2026-09-12T06:35:00+02:00,55,ajuntament-mercat,237,183,54,22.8
2026-09-12T04:36:00Z,2026-09-12T06:36:00+02:00,53,dr-robert,407,348,59,14.5
2026-09-12T04:36:00Z,2026-09-12T06:36:00+02:00,54,placa-vella,297,235,62,20.9
2026-09-12T04:36:00Z,2026-09-12T06:36:00+02:00,55,ajuntament-mercat,237,183,54,22.8
2026-09-12T04:37:00Z,2026-09-12T06:37:00+02:00,53,dr-robert,407,348,59,14.5
2026-09-12T04:37:00Z,2026-09-12T06:37:00+02:00,54,placa-vella,297,235,62,20.9
2026-09-12T04:37:00Z,2026-09-12T06:37:00+02:00,55,ajuntament-mercat,237,183,54,22.8
2026-09-12T04:38:00Z,2026-09-12T06:38:00+02:00,53,dr-robert,407,348,59,14.5
2026-09-12T04:38:00Z,2026-09-12T06:38:00+02:00,54,placa-vella,297,235,62,20.9
2026-09-12T04:38:00Z,2026-09-12T06:38:00+02:00,55,ajuntament-mercat,237,183,54,22.8
2026-09-12T04:39:00Z,2026-09-12T06:39:00+02:00,53,dr-robert,407,348,59,14.5
2026-09-12T04:39:00Z,2026-09-12T06:39:00+02:00,54,placa-vella,297,235,62,20.9
2026-09-12T04:39:00Z,2026-09-12T06:39:00+02:00,55,ajuntament-mercat,237,183,54,22.8
2026-09-12T04:40:00Z,2026-09-12T06:40:00+02:00,53,dr-robert,407,348,59,14.5
2026-09-12T04:40:00Z,2026-09-12T06:40:00+02:00,54,placa-vella,297,235,62,20.9
2026-09-12T04:40:00Z,2026-09-12T06:40:00+02:00,55,ajuntament-mercat,237,183,54,22.8
2026-09-12T04:41:00Z,2026-09-12T06:41:00+02:00,53,dr-robert,407,348,59,14.5
2026-09-12T04:41:00Z,2026-09-12T06:41:00+02:00,54,placa-vella,297,235,62,20.9
2026-09-12T04:41:00Z,2026-09-12T06:41:00+02:00,55,ajuntament-mercat,237,183,54,22.8
2026-09-12T04:42:00Z,2026-09-12T06:42:00+02:00,53,dr-robert,407,348,59,14.5
2026-09-12T04:42:00Z,2026-09-12T06:42:00+02:00,54,placa-vella,297,235,62,20.9
2026-09-12T04:42:00Z,2026-09-12T06:42:00+02:00,55,ajuntament-mercat,237,183,54,22.8
2026-09-12T04:43:00Z,2026-09-12T06:43:00+02:00,53,dr-robert,407,348,59,14.5
2026-09-12T04:43:00Z,2026-09-12T06:43:00+02:00,54,placa-vella,297,235,62,20.9
2026-09-12T04:43:00Z,2026-09-12T06:43:00+02:00,55,ajuntament-mercat,237,183,54,22.8
2026-09-12T04:44:00Z,2026-09-12T06:44:00+02:00,53,dr-robert,407,348,59,14.5
2026-09-12T04:44:00Z,2026-09-12T06:44:00+02:00,54,placa-vella,297,235,62,20.9
2026-09-12T04:44:00Z,2026-09-12T06:44:00+02:00,55,ajuntament-mercat,237,183,54,22.8
2026-09-12T04:45:00Z,2026-09-12T06:45:00+02:00,53,dr-robert,407,347,60,14.7
2026-09-12T04:45:00Z,2026-09-12T06:45:00+02:00,54,placa-vella,297,235,62,20.9
2026-09-12T04:45:00Z,2026-09-12T06:45:00+02:00,55,ajuntament-mercat,237,182,55,23.2
2026-09-12T04:46:00Z,2026-09-12T06:46:00+02:00,53,dr-robert,407,347,60,14.7
2026-09-12T04:46:00Z,2026-09-12T06:46:00+02:00,54,placa-vella,297,235,62,20.9
2026-09-12T04:46:00Z,2026-09-12T06:46:00+02:00,55,ajuntament-mercat,237,182,55,23.2
2026-09-12T04:47:00Z,2026-09-12T06:47:00+02:00,53,dr-robert,407,347,60,14.7
2026-09-12T04:47:00Z,2026-09-12T06:47:00+02:00,54,placa-vella,297,235,62,20.9
2026-09-12T04:47:00Z,2026-09-12T06:47:00+02:00,55,ajuntament-mercat,237,182,55,23.2
2026-09-12T04:48:00Z,2026-09-12T06:48:00+02:00,53,dr-robert,407,347,60,14.7
2026-09-12T04:48:00Z,2026-09-12T06:48:00+02:00,54,placa-vella,297,235,62,20.9
2026-09-12T04:48:00Z,2026-09-12T06:48:00+02:00,55,ajuntament-mercat,237,182,55,23.2
2026-09-12T04:49:00Z,2026-09-12T06:49:00+02:00,53,dr-robert,407,347,60,14.7
2026-09-12T04:49:00Z,2026-09-12T06:49:00+02:00,54,placa-vella,297,235,62,20.9
2026-09-12T04:49:00Z,2026-09-12T06:49:00+02:00,55,ajuntament-mercat,237,182,55,23.2
2026-09-12T04:50:00Z,2026-09-12T06:50:00+02:00,53,dr-robert,407,347,60,14.7
2026-09-12T04:50:00Z,2026-09-12T06:50:00+02:00,54,placa-vella,297,235,62,20.9
2026-09-12T04:50:00Z,2026-09-12T06:50:00+02:00,55,ajuntament-mercat,237,182,55,23.2
2026-09-12T04:51:00Z,2026-09-12T06:51:00+02:00,53,dr-robert,407,347,60,14.7
2026-09-12T04:51:00Z,2026-09-12T06:51:00+02:00,54,placa-vella,297,235,62,20.9
2026-09-12T04:51:00Z,2026-09-12T06:51:00+02:00,55,ajuntament-mercat,237,182,55,23.2
2026-09-12T04:52:00Z,2026-09-12T06:52:00+02:00,53,dr-robert,407,347,60,14.7
2026-09-12T04:52:00Z,2026-09-12T06:52:00+02:00,54,placa-vella,297,235,62,20.9
2026-09-12T04:52:00Z,2026-09-12T06:52:00+02:00,55,ajuntament-mercat,237,182,55,23.2
2026-09-12T04:53:00Z,2026-09-12T06:53:00+02:00,53,dr-robert,407,347,60,14.7
2026-09-12T04:53:00Z,2026-09-12T06:53:00+02:00,54,placa-vella,297,235,62,20.9
2026-09-12T04:53:00Z,2026-09-12T06:53:00+02:00,55,ajuntament-mercat,237,182,55,23.2
2026-09-12T04:54:00Z,2026-09-12T06:54:00+02:00,53,dr-robert,407,347,60,14.7
2026-09-12T04:54:00Z,2026-09-12T06:54:00+02:00,54,placa-vella,297,235,62,20.9
2026-09-12T04:54:00Z,2026-09-12T06:54:00+02:00,55,ajuntament-mercat,237,182,55,23.2
2026-09-12T04:55:00Z,2026-09-12T06:55:00+02:00,53,dr-robert,407,347,60,14.7
2026-09-12T04:55:00Z,2026-09-12T06:55:00+02:00,54,placa-vella,297,235,62,20.9
2026-09-12T04:55:00Z,2026-09-12T06:55:00+02:00,55,ajuntament-mercat,237,180,57,24.1
2026-09-12T04:56:00Z,2026-09-12T06:56:00+02:00,53,dr-robert,407,347,60,14.7
2026-09-12T04:56:00Z,2026-09-12T06:56:00+02:00,54,placa-vella,297,235,62,20.9
2026-09-12T04:56:00Z,2026-09-12T06:56:00+02:00,55,ajuntament-mercat,237,180,57,24.1
2026-09-12T04:57:00Z,2026-09-12T06:57:00+02:00,53,dr-robert,407,347,60,14.7
2026-09-12T04:57:00Z,2026-09-12T06:57:00+02:00,54,placa-vella,297,235,62,20.9
2026-09-12T04:57:00Z,2026-09-12T06:57:00+02:00,55,ajuntament-mercat,237,180,57,24.1
2026-09-12T04:58:00Z,2026-09-12T06:58:00+02:00,53,dr-robert,407,347,60,14.7
2026-09-12T04:58:00Z,2026-09-12T06:58:00+02:00,54,placa-vella,297,235,62,20.9
2026-09-12T04:58:00Z,2026-09-12T06:58:00+02:00,55,ajuntament-mercat,237,180,57,24.1
2026-09-12T04:59:00Z,2026-09-12T06:59:00+02:00,53,dr-robert,407,347,60,14.7
2026-09-12T04:59:00Z,2026-09-12T06:59:00+02:00,54,placa-vella,297,235,62,20.9
2026-09-12T04:59:00Z,2026-09-12T06:59:00+02:00,55,ajuntament-mercat,237,180,57,24.1
2026-09-12T05:00:00Z,2026-09-12T07:00:00+02:00,53,dr-robert,407,347,60,14.7
2026-09-12T05:00:00Z,2026-09-12T07:00:00+02:00,54,placa-vella,297,235,62,20.9
2026-09-12T05:00:00Z,2026-09-12T07:00:00+02:00,55,ajuntament-mercat,237,180,57,24.1
2026-09-12T05:01:00Z,2026-09-12T07:01:00+02:00,53,dr-robert,407,347,60,14.7
2026-09-12T05:01:00Z,2026-09-12T07:01:00+02:00,54,placa-vella,297,235,62,20.9
2026-09-12T05:01:00Z,2026-09-12T07:01:00+02:00,55,ajuntament-mercat,237,180,57,24.1
2026-09-12T05:02:00Z,2026-09-12T07:02:00+02:00,53,dr-robert,407,347,60,14.7
2026-09-12T05:02:00Z,2026-09-12T07:02:00+02:00,54,placa-vella,297,235,62,20.9
2026-09-12T05:02:00Z,2026-09-12T07:02:00+02:00,55,ajuntament-mercat,237,180,57,24.1
2026-09-12T05:03:00Z,2026-09-12T07:03:00+02:00,53,dr-robert,407,346,61,15
2026-09-12T05:03:00Z,2026-09-12T07:03:00+02:00,54,placa-vella,297,234,63,21.2
2026-09-12T05:03:00Z,2026-09-12T07:03:00+02:00,55,ajuntament-mercat,237,179,58,24.5
2026-09-12T05:04:00Z,2026-09-12T07:04:00+02:00,53,dr-robert,407,346,61,15
2026-09-12T05:04:00Z,2026-09-12T07:04:00+02:00,54,placa-vella,297,234,63,21.2
2026-09-12T05:04:00Z,2026-09-12T07:04:00+02:00,55,ajuntament-mercat,237,179,58,24.5
2026-09-12T05:05:00Z,2026-09-12T07:05:00+02:00,53,dr-robert,407,346,61,15
2026-09-12T05:05:00Z,2026-09-12T07:05:00+02:00,54,placa-vella,297,234,63,21.2
2026-09-12T05:05:00Z,2026-09-12T07:05:00+02:00,55,ajuntament-mercat,237,179,58,24.5
2026-09-12T05:06:00Z,2026-09-12T07:06:00+02:00,53,dr-robert,407,346,61,15
2026-09-12T05:06:00Z,2026-09-12T07:06:00+02:00,54,placa-vella,297,234,63,21.2
2026-09-12T05:06:00Z,2026-09-12T07:06:00+02:00,55,ajuntament-mercat,237,179,58,24.5
2026-09-12T05:07:00Z,2026-09-12T07:07:00+02:00,53,dr-robert,407,346,61,15
2026-09-12T05:07:00Z,2026-09-12T07:07:00+02:00,54,placa-vella,297,234,63,21.2
2026-09-12T05:07:00Z,2026-09-12T07:07:00+02:00,55,ajuntament-mercat,237,179,58,24.5
2026-09-12T05:08:00Z,2026-09-12T07:08:00+02:00,53,dr-robert,407,346,61,15
2026-09-12T05:08:00Z,2026-09-12T07:08:00+02:00,54,placa-vella,297,234,63,21.2
2026-09-12T05:08:00Z,2026-09-12T07:08:00+02:00,55,ajuntament-mercat,237,179,58,24.5
2026-09-12T05:09:00Z,2026-09-12T07:09:00+02:00,53,dr-robert,407,346,61,15
2026-09-12T05:09:00Z,2026-09-12T07:09:00+02:00,54,placa-vella,297,234,63,21.2
2026-09-12T05:09:00Z,2026-09-12T07:09:00+02:00,55,ajuntament-mercat,237,179,58,24.5
2026-09-12T05:10:00Z,2026-09-12T07:10:00+02:00,53,dr-robert,407,345,62,15.2
2026-09-12T05:10:00Z,2026-09-12T07:10:00+02:00,54,placa-vella,297,234,63,21.2
2026-09-12T05:10:00Z,2026-09-12T07:10:00+02:00,55,ajuntament-mercat,237,179,58,24.5
2026-09-12T05:11:00Z,2026-09-12T07:11:00+02:00,53,dr-robert,407,345,62,15.2
2026-09-12T05:11:00Z,2026-09-12T07:11:00+02:00,54,placa-vella,297,234,63,21.2
2026-09-12T05:11:00Z,2026-09-12T07:11:00+02:00,55,ajuntament-mercat,237,179,58,24.5
2026-09-12T05:12:00Z,2026-09-12T07:12:00+02:00,53,dr-robert,407,345,62,15.2
2026-09-12T05:12:00Z,2026-09-12T07:12:00+02:00,54,placa-vella,297,234,63,21.2
2026-09-12T05:12:00Z,2026-09-12T07:12:00+02:00,55,ajuntament-mercat,237,179,58,24.5
2026-09-12T05:13:00Z,2026-09-12T07:13:00+02:00,53,dr-robert,407,345,62,15.2
2026-09-12T05:13:00Z,2026-09-12T07:13:00+02:00,54,placa-vella,297,234,63,21.2
2026-09-12T05:13:00Z,2026-09-12T07:13:00+02:00,55,ajuntament-mercat,237,179,58,24.5
2026-09-12T05:14:00Z,2026-09-12T07:14:00+02:00,53,dr-robert,407,345,62,15.2
2026-09-12T05:14:00Z,2026-09-12T07:14:00+02:00,54,placa-vella,297,234,63,21.2
2026-09-12T05:14:00Z,2026-09-12T07:14:00+02:00,55,ajuntament-mercat,237,179,58,24.5
2026-09-12T05:15:00Z,2026-09-12T07:15:00+02:00,53,dr-robert,407,345,62,15.2
2026-09-12T05:15:00Z,2026-09-12T07:15:00+02:00,54,placa-vella,297,234,63,21.2
2026-09-12T05:15:00Z,2026-09-12T07:15:00+02:00,55,ajuntament-mercat,237,179,58,24.5
2026-09-12T05:16:00Z,2026-09-12T07:16:00+02:00,53,dr-robert,407,345,62,15.2
2026-09-12T05:16:00Z,2026-09-12T07:16:00+02:00,54,placa-vella,297,234,63,21.2
2026-09-12T05:16:00Z,2026-09-12T07:16:00+02:00,55,ajuntament-mercat,237,179,58,24.5
2026-09-12T05:17:00Z,2026-09-12T07:17:00+02:00,53,dr-robert,407,345,62,15.2
2026-09-12T05:17:00Z,2026-09-12T07:17:00+02:00,54,placa-vella,297,234,63,21.2
2026-09-12T05:17:00Z,2026-09-12T07:17:00+02:00,55,ajuntament-mercat,237,179,58,24.5
2026-09-12T05:18:00Z,2026-09-12T07:18:00+02:00,53,dr-robert,407,345,62,15.2
2026-09-12T05:18:00Z,2026-09-12T07:18:00+02:00,54,placa-vella,297,234,63,21.2
2026-09-12T05:18:00Z,2026-09-12T07:18:00+02:00,55,ajuntament-mercat,237,179,58,24.5
2026-09-12T05:19:00Z,2026-09-12T07:19:00+02:00,53,dr-robert,407,345,62,15.2
2026-09-12T05:19:00Z,2026-09-12T07:19:00+02:00,54,placa-vella,297,234,63,21.2
2026-09-12T05:19:00Z,2026-09-12T07:19:00+02:00,55,ajuntament-mercat,237,179,58,24.5
2026-09-12T05:20:00Z,2026-09-12T07:20:00+02:00,53,dr-robert,407,345,62,15.2
2026-09-12T05:20:00Z,2026-09-12T07:20:00+02:00,54,placa-vella,297,235,62,20.9
2026-09-12T05:20:00Z,2026-09-12T07:20:00+02:00,55,ajuntament-mercat,237,179,58,24.5
2026-09-12T05:21:00Z,2026-09-12T07:21:00+02:00,53,dr-robert,407,345,62,15.2
2026-09-12T05:21:00Z,2026-09-12T07:21:00+02:00,54,placa-vella,297,235,62,20.9
2026-09-12T05:21:00Z,2026-09-12T07:21:00+02:00,55,ajuntament-mercat,237,179,58,24.5
2026-09-12T05:22:00Z,2026-09-12T07:22:00+02:00,53,dr-robert,407,345,62,15.2
2026-09-12T05:22:00Z,2026-09-12T07:22:00+02:00,54,placa-vella,297,235,62,20.9
2026-09-12T05:22:00Z,2026-09-12T07:22:00+02:00,55,ajuntament-mercat,237,179,58,24.5
2026-09-12T05:23:00Z,2026-09-12T07:23:00+02:00,53,dr-robert,407,345,62,15.2
2026-09-12T05:23:00Z,2026-09-12T07:23:00+02:00,54,placa-vella,297,235,62,20.9
2026-09-12T05:23:00Z,2026-09-12T07:23:00+02:00,55,ajuntament-mercat,237,179,58,24.5
2026-09-12T05:24:00Z,2026-09-12T07:24:00+02:00,53,dr-robert,407,345,62,15.2
2026-09-12T05:24:00Z,2026-09-12T07:24:00+02:00,54,placa-vella,297,235,62,20.9
2026-09-12T05:24:00Z,2026-09-12T07:24:00+02:00,55,ajuntament-mercat,237,179,58,24.5
2026-09-12T05:25:00Z,2026-09-12T07:25:00+02:00,53,dr-robert,407,344,63,15.5
2026-09-12T05:25:00Z,2026-09-12T07:25:00+02:00,54,placa-vella,297,235,62,20.9
2026-09-12T05:25:00Z,2026-09-12T07:25:00+02:00,55,ajuntament-mercat,237,179,58,24.5
2026-09-12T05:26:00Z,2026-09-12T07:26:00+02:00,53,dr-robert,407,344,63,15.5
2026-09-12T05:26:00Z,2026-09-12T07:26:00+02:00,54,placa-vella,297,235,62,20.9
2026-09-12T05:26:00Z,2026-09-12T07:26:00+02:00,55,ajuntament-mercat,237,179,58,24.5
2026-09-12T05:27:00Z,2026-09-12T07:27:00+02:00,53,dr-robert,407,344,63,15.5
2026-09-12T05:27:00Z,2026-09-12T07:27:00+02:00,54,placa-vella,297,235,62,20.9
2026-09-12T05:27:00Z,2026-09-12T07:27:00+02:00,55,ajuntament-mercat,237,179,58,24.5
2026-09-12T05:28:00Z,2026-09-12T07:28:00+02:00,53,dr-robert,407,344,63,15.5
